timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-23T10:02:32,codecarbon,624cc954-6e83-457b-bfb2-4bc1cf4e0a11,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,708.807421244,0.0013990825594472,1.973854276231654e-06,15.0,35.97641538080859,66.0,0.0028899119302576,0.009525933454074,0.0125503845528049,0.0249662299371366,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T10:09:26,codecarbon,7a179110-dffe-4db2-950b-da19424b7be5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,210.3509794250131,0.0003557383745449,1.691165762657208e-06,27.0,42.98702500452874,38.0,0.0015320197517685,0.002670170191692,0.0021458600671568,0.0063480500106174,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,128,Intel(R) Xeon(R) Gold 6430,1,1 x NVIDIA RTX 5000 Ada Generation,4.0324,49.2627,125.56350708007812,machine,N,1.0
2025-07-23T10:13:44,codecarbon,2ad0abf6-b5f5-428b-80cc-6c57ea7380c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,169.37428953126073,0.0003248580999088,1.91798944696919e-06,34.425,43.2784306707101,38.0,0.0012401094298454,0.0028329536552575,0.0017239372166308,0.0057970003017338,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,128,Intel(R) Xeon(R) Gold 6430,1,1 x NVIDIA RTX 5000 Ada Generation,4.0324,49.2627,125.56350708007812,machine,N,1.0
2025-07-23T10:25:54,codecarbon,608104dc-a022-4155-a311-d5ad64a3d745,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,702.3506901115179,0.0012720414641158,1.8111201170940856e-06,28.6425,46.31428938146202,38.0,0.0051043703346888,0.0104309908447817,0.007163856581658,0.0226992177611285,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,128,Intel(R) Xeon(R) Gold 6430,1,1 x NVIDIA RTX 5000 Ada Generation,4.0324,49.2627,125.56350708007812,machine,N,1.0
2025-07-23T12:14:42,codecarbon,526776e1-3f72-463d-951b-93d298d54087,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6495.348968904465,0.0148018249797981,2.2788344476424137e-06,27.0,89.50855348736472,38.0,0.0470841995606689,0.1507896553538472,0.0662604975863872,0.2641343525009034,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,128,Intel(R) Xeon(R) Gold 6430,1,1 x NVIDIA RTX 5000 Ada Generation,4.0324,49.2627,125.56350708007812,machine,N,1.0
2025-07-23T13:33:39,codecarbon,4a91fed7-e470-4290-a2dd-0d9f3003a3a1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.690359014086424,1.933798665956213e-05,1.523832906389549e-06,27.0,35.47109102218291,38.0,9.140902740648017e-05,0.0001250281555797,0.0001286436831883,0.0003450808661746,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,128,Intel(R) Xeon(R) Gold 6430,1,1 x NVIDIA RTX 5000 Ada Generation,4.0324,49.2627,125.56350708007812,machine,N,1.0
2025-07-23T13:34:57,codecarbon,0518af63-d1c4-4868-8537-0f929cf6300a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.507776213809848,2.3972124316649704e-06,9.559116233992396e-07,27.0,9.485722469632128,38.0,1.502824504394084e-05,6.6002830720890415e-06,2.114904521084908e-05,4.277757332687896e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,128,Intel(R) Xeon(R) Gold 6430,1,1 x NVIDIA RTX 5000 Ada Generation,4.0324,49.2627,125.56350708007812,machine,N,1.0
2025-07-23T13:35:25,codecarbon,df528094-8669-472d-9cd2-cdeeb6e80718,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.226993601769209,8.543945655238592e-07,6.963317203055524e-07,27.0,6.328001606158509,38.0,5.438447333872319e-06,2.155279503313068e-06,7.652700927832888e-06,1.5246427765018277e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,128,Intel(R) Xeon(R) Gold 6430,1,1 x NVIDIA RTX 5000 Ada Generation,4.0324,49.2627,125.56350708007812,machine,N,1.0
2025-07-23T14:38:13,codecarbon,55b8cc9d-cc9d-4995-a56c-8cee1da6ab1a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3732.610255121253,0.0131439912600537,3.5213939741015925e-06,27.0,168.20884524592884,38.0,0.0271699251206808,0.1693048643326733,0.0380759923245825,0.2345507817779366,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,128,Intel(R) Xeon(R) Gold 6430,1,1 x NVIDIA RTX 5000 Ada Generation,4.0324,49.2627,125.56350708007812,machine,N,1.0
2025-07-23T14:44:13,codecarbon,2738e5cc-1fba-434a-addb-692c67154425,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.1144367158412933,1.937977958263379e-06,9.165457370958938e-07,27.0,9.324627219638431,38.0,1.209290962200612e-05,5.474448812492483e-06,1.7015306464292937e-05,3.458266489879154e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,128,Intel(R) Xeon(R) Gold 6430,1,1 x NVIDIA RTX 5000 Ada Generation,4.0324,49.2627,125.56350708007812,machine,N,1.0
2025-07-23T15:12:20,codecarbon,e1ee76c8-1c45-4db4-aa34-4852a94951f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.8027955450015725,3.7577505056119895e-06,1.3407151700071228e-06,15.0,19.693753509928,66.0,9.581372133334298e-06,1.5318623366011863e-05,4.2155992395012926e-05,6.705598789435909e-05,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T15:52:28,codecarbon,6670a2ce-e65e-4a9d-8a31-7a267ca8cc5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2999747429999786,3.327426710820142e-06,2.55960873758314e-06,75.0,24.15263951820587,66.0,2.696564027083307e-05,8.684173614000035e-06,2.3727168409999804e-05,5.937698229483291e-05,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T15:53:41,codecarbon,26fc673d-bfda-4c04-89cd-891cbdfcfe60,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.844087591999994,1.756742879682731e-05,2.566803618551252e-06,75.0,24.12558410862652,66.0,0.0001423861329583,4.580225886399985e-05,0.0001252973733916,0.0003134857652139,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T15:54:36,codecarbon,74804a15-9f14-40e2-b143-c2ed68df043d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.531630543999995,2.7568668263448865e-07,1.08896885956709e-07,75.0,24.08886139773278,66.0,5.268619689583312e-05,1.6922235760000008e-05,4.636183508000016e-05,0.0001159702677358,Canada,CAN,quebec,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,-71.2,46.8,225.0,machine,N,1.0
2025-07-23T15:57:39,codecarbon,26fbd9b8-ab05-469a-9383-4ee75f37a007,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2698958159999734,5.826566776202432e-06,2.566887314885689e-06,75.0,24.089274445010663,66.0,4.723594370833339e-05,1.517195658199983e-05,4.156552493499968e-05,0.0001039734252253,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T15:58:28,codecarbon,ff6e3e5e-40ec-41f6-9e90-1612ddd659c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2284451089999493,5.720349976609042e-06,2.5669692080394754e-06,75.0,24.09990188399813,66.0,4.637214431249958e-05,1.4901123032000276e-05,4.08047493333324e-05,0.0001020780166778,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T16:14:37,codecarbon,18971028-96c5-4575-867e-b5df2c31727d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.93729776400005,2.3971994292789225e-06,2.5575644382725687e-06,75.0,24.25065865985771,66.0,1.941533866666608e-05,6.278060578001135e-06,1.7083942058334667e-05,4.277734130300188e-05,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T16:16:26,codecarbon,a0073757-47f5-425f-aed5-c8e1e630c0ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8683941360000063,2.2257345990369285e-06,2.563046555437487e-06,75.0,24.157401106271383,66.0,1.803713531250158e-05,5.81000464799919e-06,1.5870460265001614e-05,3.9717600225502384e-05,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T16:17:53,codecarbon,3b88e977-a737-45b7-bd9d-414c26f8f6a0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.1630208730000504,5.5524724991194e-06,2.5669990375165787e-06,75.0,24.155038556324584,66.0,4.499596835416734e-05,1.4491956037998924e-05,3.9594366496668274e-05,9.908229088883454e-05,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T16:21:24,codecarbon,9bfa4b21-db23-401b-a9f9-8c49770d4edc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,176.46670794600004,0.000454489752014,2.5754985589301123e-06,75.0,29.302329114030098,66.0,0.0036755239068541,0.0012002892935639,0.00323442702539,0.0081102402258081,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T16:22:33,codecarbon,ad82b568-7e8b-4d6c-8859-05f7e4ce7c49,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.749774357999968,1.808560133857558e-05,2.679437915897168e-06,75.0,31.212729144232096,66.0,0.0001405537400833,5.8494769017999534e-05,0.0001236838975899,0.0003227324066913,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T16:42:58,codecarbon,274c4954-d511-4755-9ae0-9e78a3672652,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5465324799997688,1.3938480618298836e-06,2.55034808147262e-06,75.0,24.1592196791875,66.0,1.1295846312492586e-05,3.638891799995214e-06,9.93808370499437e-06,2.487282181748217e-05,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T16:44:16,codecarbon,d042dc9b-0e35-49d5-b5ae-078f2fcfc20d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.968790863999857,5.781123765218587e-05,2.895079529147113e-06,75.0,44.44600604912953,66.0,0.0004158988072291,0.000249745199796,0.0003659810692999,0.0010316250763251,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T16:45:38,codecarbon,36ebed81-138c-499d-8f9f-64e6137d31f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,41.318503298,0.0001450753957708,3.51114837642048e-06,75.0,94.3195704568425,66.0,0.0008606302363125,0.000970856054462,0.0007573428419883,0.0025888291327628,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-23T18:07:45,codecarbon,9fdbfcdd-45ac-4b1b-9848-80824e3c9870,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12176.625274743885,0.0499181661092199,4.0995074565329305e-06,32.30181818181819,160.00610082609245,38.0,0.0949861611551462,0.6715731647581151,0.1242161359832735,0.8907754618965346,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,128,Intel(R) Xeon(R) Gold 6430,1,1 x NVIDIA RTX 5000 Ada Generation,4.0324,49.2627,125.56350708007812,machine,N,1.0
2025-07-24T04:45:53,codecarbon,afdb5878-b71f-490a-8f4a-0faa4f289e5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,43186.602861121,0.1644034496581244,3.8068159745468113e-06,75.0,43.716418151727126,66.0,0.8995470457066469,1.2425911576832422,0.7915945480532834,2.933732751443181,France,FRA,grand est,,,Linux-6.1.0-31-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,25,Intel(R) Xeon(R) Gold 6136 CPU @ 3.00GHz,1,1 x Tesla V100-PCIE-16GB,4.0324,49.2627,225.0,machine,N,1.0
2025-07-31T16:39:39,codecarbon,29b4393d-d275-4f8b-8ec6-ede383486179,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.393573915996967,6.898761739723385e-06,2.032889782421804e-06,75.0,17.627523814739757,38.0,7.068205268744047e-05,1.661279106801583e-05,3.5811595326671925e-05,0.0001231064390821,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,9,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,81.0,machine,N,1.0
2025-07-31T16:42:34,codecarbon,4b6815fa-ee99-4fbc-ab92-97f2fcee3366,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3295793300021614,5.940902271786546e-07,1.802571257046849e-06,75.0,21.089947274953552,20.0,6.849199312531104e-06,1.926112652150813e-06,1.8260589944475213e-06,1.0601370959129438e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-07-31T16:44:02,codecarbon,5cd0504f-71a9-4367-a8ed-96c98cb35499,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3367958929993619,6.052739352301059e-07,1.7971535514871986e-06,75.0,20.75354186117059,20.0,6.998340562480128e-06,1.9366682160182336e-06,1.8659322666685008e-06,1.0800941045166862e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-07-31T16:45:23,codecarbon,817289c1-92f9-4892-9b56-1990391f6eab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.905948392002756,9.373838567543471e-06,1.910708759762715e-06,75.0,27.77194522046196,20.0,0.0001021856475625,3.7839196938005415e-05,2.72486358888879e-05,0.0001672734803894,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-07-31T16:47:10,codecarbon,430fe4f8-8b7e-4dbe-9c65-7c47dd72a42e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5847009640019678,2.9953497282809213e-06,1.8901671648615227e-06,75.0,26.758154364208742,20.0,3.2924749645871995e-05,1.1746953841984542e-05,8.779459600009433e-06,5.3451163087865966e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-07-31T16:52:08,codecarbon,02614686-4bcf-4196-9744-52c58274ff79,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,175.71623029400143,0.0008238285684372,4.688403382310729e-06,75.0,232.15569635160568,20.0,0.0036604634690417,0.010064407218186,0.0009761155623,0.0147009862495277,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-07-31T16:52:52,codecarbon,d0dfd33a-c258-422d-a2ac-d3624e83df30,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6167519260015979,1.156538809222108e-06,1.87520907590828e-06,75.0,25.6329513996628,20.0,1.283133175002149e-05,4.385559064012945e-06,3.421214955556529e-06,2.0638105769590963e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-07-31T16:57:10,codecarbon,600d5154-b9a6-435e-acee-fc0b5aa55a2c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4937367509992328,2.838765142327328e-06,1.9004454034007937e-06,75.0,27.243383532277743,20.0,3.107966164581436e-05,1.1289731253971702e-05,8.287562833316366e-06,5.065695573310243e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-01T04:03:24,codecarbon,19a4fbc5-badd-4334-a2c5-095eb2216540,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.774975471009384,1.2226146357071533e-06,6.888064965832362e-07,15.0,19.15458399183202,20.0,5.305072495866625e-06,9.439174218028867e-06,7.072963366711823e-06,2.181721008060732e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-01T15:57:28,codecarbon,0541cc9b-09d5-46a9-9e77-6db40de47ad2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.402555975000724,1.8277052416557072e-06,7.607336772476891e-07,15.0,21.186286861153366,20.0,7.920534737543977e-06,1.4134177973801345e-05,1.0560166955595682e-05,3.2614879666941004e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-01T15:59:09,codecarbon,80c02bf7-e4f4-4212-8291-85a2d61bdfa8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6096363389951875,1.0804250628114414e-06,6.712230810382267e-07,15.0,19.0421226847587,20.0,4.616168350003135e-06,8.509173474280374e-06,6.154535811138986e-06,1.9279877635422496e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-01T16:00:18,codecarbon,fa554b87-ee50-4420-842b-01c40b916a36,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.604090233988245,1.0701307231278235e-06,6.671262628830802e-07,15.0,18.809517895180925,20.0,4.594086462445072e-06,8.376951145638856e-06,6.125140466610901e-06,1.909617807469483e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-01T16:06:07,codecarbon,99c0608c-5fd5-4e66-8063-e91b5a1008fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,293.82784333500604,0.001279002834152,4.352898689365499e-06,15.0,211.84060053541003,20.0,0.0011824636179623,0.0200643713292616,0.0015766064802111,0.0228234414274351,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-01T16:18:35,codecarbon,a7232fc6-ede0-4090-bcc9-0d8ab67edb1c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,652.4030878589983,0.0031644996129542,4.850528257521361e-06,15.0,224.74459975293144,20.0,0.0026309531696842,0.050336973880658,0.0035016675704443,0.0564695946207866,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-01T16:22:21,codecarbon,2b56dd44-f66d-4f3a-b832-232b00a8395a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,64.41889215097763,9.109890546961093e-05,1.4141644233201608e-06,20.5,72.37644559286599,20.0,0.0003525483268847,0.0009291390766463,0.000343946627583,0.0016256340311142,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6246R CPU @ 3.40GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-01T20:19:02,codecarbon,ae8039cf-da5c-47a9-837e-c3c0aeaff35f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14197.609614945992,0.0623358644604298,4.390588708313836e-06,15.0,236.20358285037472,20.0,0.0571893195015876,0.97894253593118,0.0762338980680057,1.112365753500773,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-04T11:00:25,codecarbon,e3fdd75c-969a-42b7-8aaf-d0dc0799c3bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.66437751999996,6.683994934348923e-06,1.1800052010567563e-06,20.5,38.96643035921916,20.0,2.937050049277776e-05,6.124977122200052e-05,2.865371487222224e-05,0.000119273986587,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6354 CPU @ 3.00GHz,1,1 x NVIDIA A100 80GB PCIe,4.0324,49.2627,40.0,machine,N,1.0
2025-08-04T13:05:51,codecarbon,3e394cd0-1de2-431c-b1c2-47150ebd7624,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.26024788299992,5.925660177040573e-06,7.173707449186766e-07,15.0,13.213563438914024,20.0,3.2326216804167035e-05,3.031446869599958e-05,4.310103324999975e-05,0.0001057417187501,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-04T13:07:41,codecarbon,2b17303c-80a4-4a1f-9207-962320d089d8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6705017340000268,8.879078282686674e-07,5.315216441844491e-07,15.0,9.669922682353535,20.0,4.868829704166917e-06,4.484170254000046e-06,6.491462438889862e-06,1.5844462397056824e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-04T13:18:41,codecarbon,35fb1664-199c-4efb-a486-11ddc379c0c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6808663210001669,9.015058087588108e-07,5.363340305506195e-07,15.0,9.919718547028728,20.0,4.911185979167006e-06,4.62833703599938e-06,6.547591472222949e-06,1.6087114487389333e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
2025-08-04T13:24:19,codecarbon,86f4c8e1-066b-4f36-943f-b0170ada510a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5944258189997529,8.28346587933909e-07,5.195265769426414e-07,15.0,9.394906981448608,20.0,4.55299744999896e-06,4.158336660000858e-06,6.070274911108856e-06,1.4781609021108671e-05,France,FRA,grand est,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.12.6,3.0.2,5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,1,1 x NVIDIA RTX A6000,4.0324,49.2627,40.0,machine,N,1.0
